,Date,From,To,Price,Stock_No
6383,03-05-2020,INR,NOK,0.137040686,22
6416,04-05-2020,INR,NOK,0.136833078,22
6449,05-05-2020,INR,NOK,0.136018066,22
6482,06-05-2020,INR,NOK,0.135274422,22
6515,07-05-2020,INR,NOK,0.135021433,22
6548,08-05-2020,INR,NOK,0.135057314,22
6581,09-05-2020,INR,NOK,0.135057314,22
6614,10-05-2020,INR,NOK,0.135057314,22
6647,11-05-2020,INR,NOK,0.134549795,22
6680,12-05-2020,INR,NOK,0.135450345,22
6713,13-05-2020,INR,NOK,0.133581657,22
6746,14-05-2020,INR,NOK,0.135550054,22
6779,15-05-2020,INR,NOK,0.134857937,22
6812,16-05-2020,INR,NOK,0.134857937,22
6845,17-05-2020,INR,NOK,0.134857937,22
6878,18-05-2020,INR,NOK,0.133501738,22
6911,19-05-2020,INR,NOK,0.131742171,22
6944,20-05-2020,INR,NOK,0.131258033,22
6977,21-05-2020,INR,NOK,0.131275247,22
7010,22-05-2020,INR,NOK,0.131853759,22
7043,23-05-2020,INR,NOK,0.131853759,22
7076,24-05-2020,INR,NOK,0.131853759,22
7109,25-05-2020,INR,NOK,0.132086844,22
7142,26-05-2020,INR,NOK,0.131372171,22
7175,27-05-2020,INR,NOK,0.130077482,22
7208,28-05-2020,INR,NOK,0.130060446,22
7241,29-05-2020,INR,NOK,0.128272049,22
7274,30-05-2020,INR,NOK,0.128272049,22
7307,31-05-2020,INR,NOK,0.128272049,22
7340,01-06-2020,INR,NOK,0.128535348,22
7373,02-06-2020,INR,NOK,0.127081474,22
7406,03-06-2020,INR,NOK,0.126355089,22
7439,04-06-2020,INR,NOK,0.124862243,22
7472,05-06-2020,INR,NOK,0.123091206,22
7505,06-06-2020,INR,NOK,0.123091206,22
7538,07-06-2020,INR,NOK,0.123091206,22
7571,08-06-2020,INR,NOK,0.122714422,22
7604,09-06-2020,INR,NOK,0.12357268,22
7637,10-06-2020,INR,NOK,0.12267674,22
7670,11-06-2020,INR,NOK,0.1245686,22
7703,12-06-2020,INR,NOK,0.126446161,22
7736,13-06-2020,INR,NOK,0.126446161,22
7769,14-06-2020,INR,NOK,0.126446161,22
7802,15-06-2020,INR,NOK,0.127320453,22
7835,16-06-2020,INR,NOK,0.124801274,22
7868,17-06-2020,INR,NOK,0.125130771,22
7901,18-06-2020,INR,NOK,0.12499037,22
7934,19-06-2020,INR,NOK,0.12552137,22
7967,20-06-2020,INR,NOK,0.12552137,22
8000,21-06-2020,INR,NOK,0.12552137,22
8033,22-06-2020,INR,NOK,0.126655993,22
8066,23-06-2020,INR,NOK,0.125640816,22
8099,24-06-2020,INR,NOK,0.126520447,22
8132,25-06-2020,INR,NOK,0.128373784,22
8165,26-06-2020,INR,NOK,0.128328313,22
8198,27-06-2020,INR,NOK,0.128328313,22
8231,28-06-2020,INR,NOK,0.128328313,22
8264,29-06-2020,INR,NOK,0.127961546,22
8297,30-06-2020,INR,NOK,0.128947633,22
8330,01-07-2020,INR,NOK,0.12731441,22
8363,02-07-2020,INR,NOK,0.12669583,22
8396,03-07-2020,INR,NOK,0.127384546,22
8429,04-07-2020,INR,NOK,0.127384546,22
8462,05-07-2020,INR,NOK,0.127384546,22
8495,06-07-2020,INR,NOK,0.125770986,22
8528,07-07-2020,INR,NOK,0.126003232,22
8561,08-07-2020,INR,NOK,0.126273694,22
8594,09-07-2020,INR,NOK,0.124842584,22
8627,10-07-2020,INR,NOK,0.126310392,22
8660,11-07-2020,INR,NOK,0.126310392,22
8693,12-07-2020,INR,NOK,0.126310392,22
8726,13-07-2020,INR,NOK,0.125152554,22
8759,14-07-2020,INR,NOK,0.124876855,22
8792,15-07-2020,INR,NOK,0.123617266,22
8825,16-07-2020,INR,NOK,0.123635644,22
8858,17-07-2020,INR,NOK,0.123724758,22
8891,18-07-2020,INR,NOK,0.123724758,22
8924,19-07-2020,INR,NOK,0.123724758,22
8957,20-07-2020,INR,NOK,0.123850506,22
8990,21-07-2020,INR,NOK,0.122900428,22
9023,22-07-2020,INR,NOK,0.122083024,22
9056,23-07-2020,INR,NOK,0.122518683,22
9089,24-07-2020,INR,NOK,0.123124122,22
9122,25-07-2020,INR,NOK,0.123124122,22
9155,26-07-2020,INR,NOK,0.123124122,22
9188,27-07-2020,INR,NOK,0.121389316,22
9221,28-07-2020,INR,NOK,0.121918964,22
9254,29-07-2020,INR,NOK,0.121528269,22
9287,30-07-2020,INR,NOK,0.121916079,22
9320,31-07-2020,INR,NOK,0.121083539,22
9353,01-08-2020,INR,NOK,0.121083539,22
9386,02-08-2020,INR,NOK,0.121083539,22
9419,03-08-2020,INR,NOK,0.121555219,22
9452,04-08-2020,INR,NOK,0.121710106,22
9485,05-08-2020,INR,NOK,0.120151281,22
9518,06-08-2020,INR,NOK,0.120022531,22
9551,07-08-2020,INR,NOK,0.120082813,22
9584,08-08-2020,INR,NOK,0.120082813,22
9617,09-08-2020,INR,NOK,0.120082813,22
9650,10-08-2020,INR,NOK,0.120629877,22
9683,11-08-2020,INR,NOK,0.12025449,22
9716,12-08-2020,INR,NOK,0.119774903,22
9749,13-08-2020,INR,NOK,0.118725442,22
9782,14-08-2020,INR,NOK,0.119142515,22
9815,15-08-2020,INR,NOK,0.119142515,22
9848,16-08-2020,INR,NOK,0.119142515,22
9881,17-08-2020,INR,NOK,0.118525868,22
9914,18-08-2020,INR,NOK,0.118149394,22
9947,19-08-2020,INR,NOK,0.118069551,22
9980,20-08-2020,INR,NOK,0.119188242,22
10013,21-08-2020,INR,NOK,0.12008549,22
10046,22-08-2020,INR,NOK,0.12008549,22
10079,23-08-2020,INR,NOK,0.12008549,22
10112,24-08-2020,INR,NOK,0.120981634,22
10145,25-08-2020,INR,NOK,0.120488164,22
10178,26-08-2020,INR,NOK,0.120533483,22
10211,27-08-2020,INR,NOK,0.120526439,22
10244,28-08-2020,INR,NOK,0.120051598,22
10277,29-08-2020,INR,NOK,0.120051598,22
10310,30-08-2020,INR,NOK,0.120051598,22
10343,31-08-2020,INR,NOK,0.119528745,22
10376,01-09-2020,INR,NOK,0.119414016,22
10409,02-09-2020,INR,NOK,0.119853725,22
10442,03-09-2020,INR,NOK,0.12124474,22
10475,04-09-2020,INR,NOK,0.122024043,22
10508,05-09-2020,INR,NOK,0.122024043,22
10541,06-09-2020,INR,NOK,0.122024043,22
10574,07-09-2020,INR,NOK,0.121421786,22
10607,08-09-2020,INR,NOK,0.122509356,22
10640,09-09-2020,INR,NOK,0.123720506,22
10673,10-09-2020,INR,NOK,0.122791093,22
10706,11-09-2020,INR,NOK,0.122677897,22
10739,12-09-2020,INR,NOK,0.122677897,22
10772,13-09-2020,INR,NOK,0.122677897,22
10805,14-09-2020,INR,NOK,0.122430918,22
10838,15-09-2020,INR,NOK,0.122214795,22
10871,16-09-2020,INR,NOK,0.122163717,22
10904,17-09-2020,INR,NOK,0.12345932,22
10937,18-09-2020,INR,NOK,0.123587009,22
10970,19-09-2020,INR,NOK,0.123587009,22
11003,20-09-2020,INR,NOK,0.123587009,22
11036,21-09-2020,INR,NOK,0.125543572,22
11069,22-09-2020,INR,NOK,0.12697132,22
11102,23-09-2020,INR,NOK,0.127857928,22
11135,24-09-2020,INR,NOK,0.128924862,22
11168,25-09-2020,INR,NOK,0.130014291,22
11201,26-09-2020,INR,NOK,0.130014291,22
11234,27-09-2020,INR,NOK,0.130014291,22
11267,28-09-2020,INR,NOK,0.128543281,22
11300,29-09-2020,INR,NOK,0.128128658,22
11333,30-09-2020,INR,NOK,0.12863185,22
11366,01-10-2020,INR,NOK,0.127083977,22
11399,02-10-2020,INR,NOK,0.126735435,22
11432,03-10-2020,INR,NOK,0.126735435,22
11465,04-10-2020,INR,NOK,0.126735435,22
11498,05-10-2020,INR,NOK,0.126447663,22
11531,06-10-2020,INR,NOK,0.125448906,22
11564,07-10-2020,INR,NOK,0.12672061,22
11597,08-10-2020,INR,NOK,0.126514747,22
11630,09-10-2020,INR,NOK,0.126014954,22
11663,10-10-2020,INR,NOK,0.126014954,22
11696,11-10-2020,INR,NOK,0.126014954,22
11729,12-10-2020,INR,NOK,0.124803414,22
11762,13-10-2020,INR,NOK,0.124874747,22
11795,14-10-2020,INR,NOK,0.125689464,22
11828,15-10-2020,INR,NOK,0.127605264,22
11861,16-10-2020,INR,NOK,0.127301139,22
11894,17-10-2020,INR,NOK,0.127301139,22
11927,18-10-2020,INR,NOK,0.127301139,22
11960,19-10-2020,INR,NOK,0.126709455,22
11993,20-10-2020,INR,NOK,0.126312517,22
24,23-10-2019,INR,NZD,0.022024878,23
57,24-10-2019,INR,NZD,0.022019185,23
90,25-10-2019,INR,NZD,0.022165927,23
123,26-10-2019,INR,NZD,0.022165927,23
156,27-10-2019,INR,NZD,0.022165927,23
189,28-10-2019,INR,NZD,0.022288377,23
222,29-10-2019,INR,NZD,0.022236215,23
255,30-10-2019,INR,NZD,0.022221517,23
288,31-10-2019,INR,NZD,0.021942171,23
321,01-11-2019,INR,NZD,0.021982846,23
354,02-11-2019,INR,NZD,0.021982846,23
387,03-11-2019,INR,NZD,0.021982846,23
420,04-11-2019,INR,NZD,0.021994285,23
453,05-11-2019,INR,NZD,0.022079741,23
486,06-11-2019,INR,NZD,0.022094287,23
519,07-11-2019,INR,NZD,0.022130135,23
552,08-11-2019,INR,NZD,0.022155826,23
585,09-11-2019,INR,NZD,0.022155826,23
618,10-11-2019,INR,NZD,0.022155826,23
651,11-11-2019,INR,NZD,0.021962135,23
684,12-11-2019,INR,NZD,0.022011169,23
717,13-11-2019,INR,NZD,0.021719891,23
750,14-11-2019,INR,NZD,0.021773704,23
783,15-11-2019,INR,NZD,0.021796799,23
816,16-11-2019,INR,NZD,0.021796799,23
849,17-11-2019,INR,NZD,0.021796799,23
882,18-11-2019,INR,NZD,0.021749805,23
915,19-11-2019,INR,NZD,0.02173746,23
948,20-11-2019,INR,NZD,0.021683895,23
981,21-11-2019,INR,NZD,0.021665881,23
1014,22-11-2019,INR,NZD,0.021743134,23
1047,23-11-2019,INR,NZD,0.021743134,23
1080,24-11-2019,INR,NZD,0.021743134,23
1113,25-11-2019,INR,NZD,0.02177306,23
1146,26-11-2019,INR,NZD,0.021778435,23
1179,27-11-2019,INR,NZD,0.021796447,23
1212,28-11-2019,INR,NZD,0.021743572,23
1245,29-11-2019,INR,NZD,0.021718825,23
1278,30-11-2019,INR,NZD,0.021718825,23
1311,01-12-2019,INR,NZD,0.021718825,23
1344,02-12-2019,INR,NZD,0.021548903,23
1377,03-12-2019,INR,NZD,0.021402493,23
1410,04-12-2019,INR,NZD,0.021422759,23
1443,05-12-2019,INR,NZD,0.021509881,23
1476,06-12-2019,INR,NZD,0.02136292,23
1509,07-12-2019,INR,NZD,0.02136292,23
1542,08-12-2019,INR,NZD,0.02136292,23
1575,09-12-2019,INR,NZD,0.021459337,23
1608,10-12-2019,INR,NZD,0.021569227,23
1641,11-12-2019,INR,NZD,0.021583569,23
1674,12-12-2019,INR,NZD,0.021417486,23
1707,13-12-2019,INR,NZD,0.021341749,23
1740,14-12-2019,INR,NZD,0.021341749,23
1773,15-12-2019,INR,NZD,0.021341749,23
1806,16-12-2019,INR,NZD,0.02131183,23
1839,17-12-2019,INR,NZD,0.021430871,23
1872,18-12-2019,INR,NZD,0.021446226,23
1905,19-12-2019,INR,NZD,0.021381213,23
1938,20-12-2019,INR,NZD,0.021278804,23
1971,21-12-2019,INR,NZD,0.021278804,23
2004,22-12-2019,INR,NZD,0.021278804,23
2037,23-12-2019,INR,NZD,0.021194368,23
2070,24-12-2019,INR,NZD,0.021172224,23
2103,25-12-2019,INR,NZD,0.021172224,23
2136,26-12-2019,INR,NZD,0.021172224,23
2169,27-12-2019,INR,NZD,0.020913646,23
2202,28-12-2019,INR,NZD,0.020913646,23
2235,29-12-2019,INR,NZD,0.020913646,23
2268,30-12-2019,INR,NZD,0.020846489,23
2301,31-12-2019,INR,NZD,0.020767706,23
2334,01-01-2020,INR,NZD,0.020767706,23
2367,02-01-2020,INR,NZD,0.020921953,23
2400,03-01-2020,INR,NZD,0.02089528,23
2433,04-01-2020,INR,NZD,0.02089528,23
2466,05-01-2020,INR,NZD,0.02089528,23
2499,06-01-2020,INR,NZD,0.020850126,23
2532,07-01-2020,INR,NZD,0.020971781,23
2565,08-01-2020,INR,NZD,0.021000138,23
2598,09-01-2020,INR,NZD,0.021217251,23
2631,10-01-2020,INR,NZD,0.021309798,23
2664,11-01-2020,INR,NZD,0.021309798,23
2697,12-01-2020,INR,NZD,0.021309798,23
2730,13-01-2020,INR,NZD,0.021274382,23
2763,14-01-2020,INR,NZD,0.02134297,23
2796,15-01-2020,INR,NZD,0.021430609,23
2829,16-01-2020,INR,NZD,0.021167367,23
2862,17-01-2020,INR,NZD,0.021254688,23
2895,18-01-2020,INR,NZD,0.021254688,23
2928,19-01-2020,INR,NZD,0.021254688,23
2961,20-01-2020,INR,NZD,0.02131905,23
2994,21-01-2020,INR,NZD,0.021243579,23
3027,22-01-2020,INR,NZD,0.021278997,23
3060,23-01-2020,INR,NZD,0.021236085,23
3093,24-01-2020,INR,NZD,0.021207576,23
3126,25-01-2020,INR,NZD,0.021207576,23
3159,26-01-2020,INR,NZD,0.021207576,23
3192,27-01-2020,INR,NZD,0.021353145,23
3225,28-01-2020,INR,NZD,0.021469769,23
3258,29-01-2020,INR,NZD,0.021510642,23
3291,30-01-2020,INR,NZD,0.021481819,23
3324,31-01-2020,INR,NZD,0.021649948,23
3357,01-02-2020,INR,NZD,0.021649948,23
3390,02-02-2020,INR,NZD,0.021649948,23
3423,03-02-2020,INR,NZD,0.021652205,23
3456,04-02-2020,INR,NZD,0.02172731,23
3489,05-02-2020,INR,NZD,0.0216822,23
3522,06-02-2020,INR,NZD,0.021708001,23
3555,07-02-2020,INR,NZD,0.021814005,23
3588,08-02-2020,INR,NZD,0.021814005,23
3621,09-02-2020,INR,NZD,0.021814005,23
3654,10-02-2020,INR,NZD,0.021903287,23
3687,11-02-2020,INR,NZD,0.021951361,23
3720,12-02-2020,INR,NZD,0.021625372,23
3753,13-02-2020,INR,NZD,0.021736745,23
3786,14-02-2020,INR,NZD,0.021769551,23
3819,15-02-2020,INR,NZD,0.021769551,23
3852,16-02-2020,INR,NZD,0.021769551,23
3885,17-02-2020,INR,NZD,0.021804453,23
3918,18-02-2020,INR,NZD,0.021864582,23
3951,19-02-2020,INR,NZD,0.021859402,23
3984,20-02-2020,INR,NZD,0.022059023,23
4017,21-02-2020,INR,NZD,0.021997582,23
4050,22-02-2020,INR,NZD,0.021997582,23
4083,23-02-2020,INR,NZD,0.021997582,23
4116,24-02-2020,INR,NZD,0.021965526,23
4149,25-02-2020,INR,NZD,0.022078123,23
4182,26-02-2020,INR,NZD,0.02216775,23
4215,27-02-2020,INR,NZD,0.022060659,23
4248,28-02-2020,INR,NZD,0.022208488,23
4281,29-02-2020,INR,NZD,0.022208488,23
4314,01-03-2020,INR,NZD,0.022208488,23
4347,02-03-2020,INR,NZD,0.021921228,23
4380,03-03-2020,INR,NZD,0.021771114,23
4413,04-03-2020,INR,NZD,0.021676636,23
4446,05-03-2020,INR,NZD,0.021598724,23
4479,06-03-2020,INR,NZD,0.021364822,23
4512,07-03-2020,INR,NZD,0.021364822,23
4545,08-03-2020,INR,NZD,0.021364822,23
4578,09-03-2020,INR,NZD,0.021211158,23
4611,10-03-2020,INR,NZD,0.02140768,23
4644,11-03-2020,INR,NZD,0.02149267,23
4677,12-03-2020,INR,NZD,0.021772416,23
4710,13-03-2020,INR,NZD,0.022130892,23
4743,14-03-2020,INR,NZD,0.022130892,23
4776,15-03-2020,INR,NZD,0.022130892,23
4809,16-03-2020,INR,NZD,0.022339764,23
4842,17-03-2020,INR,NZD,0.022582662,23
4875,18-03-2020,INR,NZD,0.023081142,23
4908,19-03-2020,INR,NZD,0.023296771,23
4941,20-03-2020,INR,NZD,0.023017461,23
4974,21-03-2020,INR,NZD,0.023017461,23
5007,22-03-2020,INR,NZD,0.023017461,23
5040,23-03-2020,INR,NZD,0.023061047,23
5073,24-03-2020,INR,NZD,0.022676607,23
5106,25-03-2020,INR,NZD,0.022344889,23
5139,26-03-2020,INR,NZD,0.022451217,23
5172,27-03-2020,INR,NZD,0.022382179,23
5205,28-03-2020,INR,NZD,0.022382179,23
5238,29-03-2020,INR,NZD,0.022382179,23
5271,30-03-2020,INR,NZD,0.022041916,23
5304,31-03-2020,INR,NZD,0.022216325,23
5337,01-04-2020,INR,NZD,0.022185301,23
5370,02-04-2020,INR,NZD,0.022057941,23
5403,03-04-2020,INR,NZD,0.022408047,23
5436,04-04-2020,INR,NZD,0.022408047,23
5469,05-04-2020,INR,NZD,0.022408047,23
5502,06-04-2020,INR,NZD,0.022166468,23
5535,07-04-2020,INR,NZD,0.022078491,23
5568,08-04-2020,INR,NZD,0.021954074,23
5601,09-04-2020,INR,NZD,0.021860059,23
5634,10-04-2020,INR,NZD,0.021860059,23
5667,11-04-2020,INR,NZD,0.021860059,23
5700,12-04-2020,INR,NZD,0.021860059,23
5733,13-04-2020,INR,NZD,0.021860059,23
5766,14-04-2020,INR,NZD,0.021568017,23
5799,15-04-2020,INR,NZD,0.021846453,23
5832,16-04-2020,INR,NZD,0.021754973,23
5865,17-04-2020,INR,NZD,0.021723766,23
5898,18-04-2020,INR,NZD,0.021723766,23
5931,19-04-2020,INR,NZD,0.021723766,23
5964,20-04-2020,INR,NZD,0.021603613,23
5997,21-04-2020,INR,NZD,0.021806035,23
6030,22-04-2020,INR,NZD,0.021883285,23
6063,23-04-2020,INR,NZD,0.021902612,23
6096,24-04-2020,INR,NZD,0.021842751,23
6129,25-04-2020,INR,NZD,0.021842751,23
6162,26-04-2020,INR,NZD,0.021842751,23
6195,27-04-2020,INR,NZD,0.021657115,23
6228,28-04-2020,INR,NZD,0.021759046,23
6261,29-04-2020,INR,NZD,0.021739422,23
6294,30-04-2020,INR,NZD,0.021694433,23
6327,01-05-2020,INR,NZD,0.021694433,23
6360,02-05-2020,INR,NZD,0.021694433,23
6393,03-05-2020,INR,NZD,0.021694433,23
6426,04-05-2020,INR,NZD,0.021842801,23
6459,05-05-2020,INR,NZD,0.021803308,23
6492,06-05-2020,INR,NZD,0.021759787,23
6525,07-05-2020,INR,NZD,0.021793233,23
6558,08-05-2020,INR,NZD,0.021556463,23
6591,09-05-2020,INR,NZD,0.021556463,23
6624,10-05-2020,INR,NZD,0.021556463,23
6657,11-05-2020,INR,NZD,0.021691678,23
6690,12-05-2020,INR,NZD,0.021744512,23
6723,13-05-2020,INR,NZD,0.021961958,23
6756,14-05-2020,INR,NZD,0.022144328,23
6789,15-05-2020,INR,NZD,0.022131153,23
6822,16-05-2020,INR,NZD,0.022131153,23
6855,17-05-2020,INR,NZD,0.022131153,23
6888,18-05-2020,INR,NZD,0.022029741,23
6921,19-05-2020,INR,NZD,0.021729921,23
6954,20-05-2020,INR,NZD,0.021552312,23
6987,21-05-2020,INR,NZD,0.021611111,23
7020,22-05-2020,INR,NZD,0.021601301,23
7053,23-05-2020,INR,NZD,0.021601301,23
7086,24-05-2020,INR,NZD,0.021601301,23
7119,25-05-2020,INR,NZD,0.021608238,23
7152,26-05-2020,INR,NZD,0.021364574,23
7185,27-05-2020,INR,NZD,0.021285363,23
7218,28-05-2020,INR,NZD,0.021297933,23
7251,29-05-2020,INR,NZD,0.021239559,23
7284,30-05-2020,INR,NZD,0.021239559,23
7317,31-05-2020,INR,NZD,0.021239559,23
7350,01-06-2020,INR,NZD,0.021234721,23
7383,02-06-2020,INR,NZD,0.021037852,23
7416,03-06-2020,INR,NZD,0.020746579,23
7449,04-06-2020,INR,NZD,0.020616493,23
7482,05-06-2020,INR,NZD,0.020310639,23
7515,06-06-2020,INR,NZD,0.020310639,23
7548,07-06-2020,INR,NZD,0.020310639,23
7581,08-06-2020,INR,NZD,0.02028484,23
7614,09-06-2020,INR,NZD,0.020367255,23
7647,10-06-2020,INR,NZD,0.020205348,23
7680,11-06-2020,INR,NZD,0.02037022,23
7713,12-06-2020,INR,NZD,0.020461023,23
7746,13-06-2020,INR,NZD,0.020461023,23
7779,14-06-2020,INR,NZD,0.020461023,23
7812,15-06-2020,INR,NZD,0.020427348,23
7845,16-06-2020,INR,NZD,0.02030727,23
7878,17-06-2020,INR,NZD,0.02033302,23
7911,18-06-2020,INR,NZD,0.020333127,23
7944,19-06-2020,INR,NZD,0.02038968,23
7977,20-06-2020,INR,NZD,0.02038968,23
8010,21-06-2020,INR,NZD,0.02038968,23
8043,22-06-2020,INR,NZD,0.020349877,23
8076,23-06-2020,INR,NZD,0.020355111,23
8109,24-06-2020,INR,NZD,0.020569915,23
8142,25-06-2020,INR,NZD,0.020616914,23
8175,26-06-2020,INR,NZD,0.020546677,23
8208,27-06-2020,INR,NZD,0.020546677,23
8241,28-06-2020,INR,NZD,0.020546677,23
8274,29-06-2020,INR,NZD,0.020580571,23
8307,30-06-2020,INR,NZD,0.020656201,23
8340,01-07-2020,INR,NZD,0.020517123,23
8373,02-07-2020,INR,NZD,0.020505252,23
8406,03-07-2020,INR,NZD,0.02052469,23
8439,04-07-2020,INR,NZD,0.02052469,23
8472,05-07-2020,INR,NZD,0.02052469,23
8505,06-07-2020,INR,NZD,0.020476357,23
8538,07-07-2020,INR,NZD,0.020434621,23
8571,08-07-2020,INR,NZD,0.020363752,23
8604,09-07-2020,INR,NZD,0.020251512,23
8637,10-07-2020,INR,NZD,0.020260252,23
8670,11-07-2020,INR,NZD,0.020260252,23
8703,12-07-2020,INR,NZD,0.020260252,23
8736,13-07-2020,INR,NZD,0.020214514,23
8769,14-07-2020,INR,NZD,0.020306042,23
8802,15-07-2020,INR,NZD,0.020235894,23
8835,16-07-2020,INR,NZD,0.020312036,23
8868,17-07-2020,INR,NZD,0.020384032,23
8901,18-07-2020,INR,NZD,0.020384032,23
8934,19-07-2020,INR,NZD,0.020384032,23
8967,20-07-2020,INR,NZD,0.020359547,23
9000,21-07-2020,INR,NZD,0.020268094,23
9033,22-07-2020,INR,NZD,0.020081587,23
9066,23-07-2020,INR,NZD,0.020079236,23
9099,24-07-2020,INR,NZD,0.020152879,23
9132,25-07-2020,INR,NZD,0.020152879,23
9165,26-07-2020,INR,NZD,0.020152879,23
9198,27-07-2020,INR,NZD,0.02003186,23
9231,28-07-2020,INR,NZD,0.020099414,23
9264,29-07-2020,INR,NZD,0.020115401,23
9297,30-07-2020,INR,NZD,0.020158062,23
9330,31-07-2020,INR,NZD,0.020049529,23
9363,01-08-2020,INR,NZD,0.020049529,23
9396,02-08-2020,INR,NZD,0.020049529,23
9429,03-08-2020,INR,NZD,0.020073599,23
9462,04-08-2020,INR,NZD,0.02014811,23
9495,05-08-2020,INR,NZD,0.020075753,23
9528,06-08-2020,INR,NZD,0.020084493,23
9561,07-08-2020,INR,NZD,0.020067018,23
9594,08-08-2020,INR,NZD,0.020067018,23
9627,09-08-2020,INR,NZD,0.020067018,23
9660,10-08-2020,INR,NZD,0.020246844,23
9693,11-08-2020,INR,NZD,0.020296602,23
9726,12-08-2020,INR,NZD,0.020439291,23
9759,13-08-2020,INR,NZD,0.020371709,23
9792,14-08-2020,INR,NZD,0.020426595,23
9825,15-08-2020,INR,NZD,0.020426595,23
9858,16-08-2020,INR,NZD,0.020426595,23
9891,17-08-2020,INR,NZD,0.020497353,23
9924,18-08-2020,INR,NZD,0.020386143,23
9957,19-08-2020,INR,NZD,0.020118456,23
9990,20-08-2020,INR,NZD,0.020404081,23
10023,21-08-2020,INR,NZD,0.020459648,23
10056,22-08-2020,INR,NZD,0.020459648,23
10089,23-08-2020,INR,NZD,0.020459648,23
10122,24-08-2020,INR,NZD,0.020574899,23
10155,25-08-2020,INR,NZD,0.020614138,23
10188,26-08-2020,INR,NZD,0.020511796,23
10221,27-08-2020,INR,NZD,0.020396377,23
10254,28-08-2020,INR,NZD,0.020321628,23
10287,29-08-2020,INR,NZD,0.020321628,23
10320,30-08-2020,INR,NZD,0.020321628,23
10353,31-08-2020,INR,NZD,0.020267868,23
10386,01-09-2020,INR,NZD,0.020280636,23
10419,02-09-2020,INR,NZD,0.020203288,23
10452,03-09-2020,INR,NZD,0.020237965,23
10485,04-09-2020,INR,NZD,0.020351185,23
10518,05-09-2020,INR,NZD,0.020351185,23
10551,06-09-2020,INR,NZD,0.020351185,23
10584,07-09-2020,INR,NZD,0.020313535,23
10617,08-09-2020,INR,NZD,0.020345326,23
10650,09-09-2020,INR,NZD,0.02045343,23
10683,10-09-2020,INR,NZD,0.020379392,23
10716,11-09-2020,INR,NZD,0.020331694,23
10749,12-09-2020,INR,NZD,0.020331694,23
10782,13-09-2020,INR,NZD,0.020331694,23
10815,14-09-2020,INR,NZD,0.020309933,23
10848,15-09-2020,INR,NZD,0.020195269,23
10881,16-09-2020,INR,NZD,0.020152063,23
10914,17-09-2020,INR,NZD,0.020185123,23
10947,18-09-2020,INR,NZD,0.020099065,23
10980,19-09-2020,INR,NZD,0.020099065,23
11013,20-09-2020,INR,NZD,0.020099065,23
11046,21-09-2020,INR,NZD,0.020289521,23
11079,22-09-2020,INR,NZD,0.020437736,23
11112,23-09-2020,INR,NZD,0.020650234,23
11145,24-09-2020,INR,NZD,0.020724733,23
11178,25-09-2020,INR,NZD,0.020714557,23
11211,26-09-2020,INR,NZD,0.020714557,23
11244,27-09-2020,INR,NZD,0.020714557,23
11277,28-09-2020,INR,NZD,0.020681077,23
11310,29-09-2020,INR,NZD,0.020572588,23
11343,30-09-2020,INR,NZD,0.020624805,23
11376,01-10-2020,INR,NZD,0.020584312,23
11409,02-10-2020,INR,NZD,0.020542205,23
11442,03-10-2020,INR,NZD,0.020542205,23
11475,04-10-2020,INR,NZD,0.020542205,23
11508,05-10-2020,INR,NZD,0.020564081,23
11541,06-10-2020,INR,NZD,0.020483647,23
11574,07-10-2020,INR,NZD,0.020706444,23
11607,08-10-2020,INR,NZD,0.020717982,23
11640,09-10-2020,INR,NZD,0.020674374,23
11673,10-10-2020,INR,NZD,0.020674374,23
11706,11-10-2020,INR,NZD,0.020674374,23
11739,12-10-2020,INR,NZD,0.020518988,23
11772,13-10-2020,INR,NZD,0.020497541,23
11805,14-10-2020,INR,NZD,0.020479794,23
11838,15-10-2020,INR,NZD,0.020665263,23
11871,16-10-2020,INR,NZD,0.020617742,23
11904,17-10-2020,INR,NZD,0.020617742,23
11937,18-10-2020,INR,NZD,0.020617742,23
11970,19-10-2020,INR,NZD,0.020546447,23
12003,20-10-2020,INR,NZD,0.020733133,23
17,23-10-2019,INR,PHP,0.720144118,24
50,24-10-2019,INR,PHP,0.722431728,24
83,25-10-2019,INR,PHP,0.723173527,24
116,26-10-2019,INR,PHP,0.723173527,24
149,27-10-2019,INR,PHP,0.723173527,24
182,28-10-2019,INR,PHP,0.723282187,24
215,29-10-2019,INR,PHP,0.720256948,24
248,30-10-2019,INR,PHP,0.718428853,24
281,31-10-2019,INR,PHP,0.716751462,24
314,01-11-2019,INR,PHP,0.714144336,24
347,02-11-2019,INR,PHP,0.714144336,24
380,03-11-2019,INR,PHP,0.714144336,24
413,04-11-2019,INR,PHP,0.714339113,24
446,05-11-2019,INR,PHP,0.713265163,24
479,06-11-2019,INR,PHP,0.713295334,24
512,07-11-2019,INR,PHP,0.711874117,24
545,08-11-2019,INR,PHP,0.709568733,24
578,09-11-2019,INR,PHP,0.709568733,24
611,10-11-2019,INR,PHP,0.709568733,24
644,11-11-2019,INR,PHP,0.710693058,24
677,12-11-2019,INR,PHP,0.708619838,24
710,13-11-2019,INR,PHP,0.706325092,24
743,14-11-2019,INR,PHP,0.70528445,24
776,15-11-2019,INR,PHP,0.705493728,24
809,16-11-2019,INR,PHP,0.705493728,24
842,17-11-2019,INR,PHP,0.705493728,24
